city,cityLabel,population,pa_s,pa_sLabel,coordenadas
http://www.wikidata.org/entity/Q208471,Kaifeng,4676159,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(114.34034 34.79357)
http://www.wikidata.org/entity/Q208471,Kaifeng,4676159,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(114.30742 34.7986)
http://www.wikidata.org/entity/Q71339,Xiaogan,4665000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(113.91096 30.92731)
http://www.wikidata.org/entity/Q71339,Xiaogan,4665000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(113.92221 30.92689)
http://www.wikidata.org/entity/Q58210,Jinhua,4610000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(119.64421 29.10678)
http://www.wikidata.org/entity/Q58210,Jinhua,4610000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(119.64937 29.10462)
http://www.wikidata.org/entity/Q42651,Wuxi,4580000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(120.283333 31.566667)
http://www.wikidata.org/entity/Q42651,Wuxi,4580000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(120.28857 31.56887)
http://www.wikidata.org/entity/Q416922,Huaihua,4558000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(109.959167 27.549444)
http://www.wikidata.org/entity/Q416922,Huaihua,4558000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(110.00404 27.56337)
http://www.wikidata.org/entity/Q198370,Zibo,4530597,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(118.049722 36.783056)
http://www.wikidata.org/entity/Q198370,Zibo,4530597,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(118.06333 36.79056)
http://www.wikidata.org/entity/Q3141,Melbourne,4529500,http://www.wikidata.org/entity/Q408,Australia,Point(144.961388888 -37.820555555)
http://www.wikidata.org/entity/Q92277,Jilin City,4500000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(126.56157 43.8461)
http://www.wikidata.org/entity/Q92277,Jilin City,4500000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(126.56028 43.85083)
http://www.wikidata.org/entity/Q1348,Kolkata,4496694,http://www.wikidata.org/entity/Q668,India,Point(88.337777777 22.541111111)
http://www.wikidata.org/entity/Q74881,Dalian,4480000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(121.61 38.913055555)
http://www.wikidata.org/entity/Q57906,Yangzhou,4459000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(119.43625 32.39117)
http://www.wikidata.org/entity/Q57906,Yangzhou,4459000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(119.43583 32.39722)
http://www.wikidata.org/entity/Q427265,Yibin,4456000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(104.62383 28.76667)
http://www.wikidata.org/entity/Q427265,Yibin,4456000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(104.63997 28.75961)
http://www.wikidata.org/entity/Q59132,Jiangmen,4448871,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(113.07224 22.58908)
http://www.wikidata.org/entity/Q59132,Jiangmen,4448871,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(113.08333 22.58333)
http://www.wikidata.org/entity/Q34647,Johannesburg,4434827,http://www.wikidata.org/entity/Q258,South Africa,Point(28.041638888 -26.204361111)
http://www.wikidata.org/entity/Q416748,Chenzhou,4385000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(113.02667 25.79893)
http://www.wikidata.org/entity/Q570829,Chifeng,4376600,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(118.92234 42.26626)
http://www.wikidata.org/entity/Q570829,Chifeng,4376600,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(118.96361 42.26833)
http://www.wikidata.org/entity/Q7903,Casablanca,4370000,http://www.wikidata.org/entity/Q1028,Morocco,Point(-7.62 33.599166666)
http://www.wikidata.org/entity/Q192271,Gui​yang,4365000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(106.707777777 26.579444444)
http://www.wikidata.org/entity/Q192271,Gui​yang,4365000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(106.71667 26.58333)
http://www.wikidata.org/entity/Q58710,Langfang,4358839,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(116.70056 39.51962)
http://www.wikidata.org/entity/Q58650,Zhangjiakou,4345491,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(114.88114 40.81078)
http://www.wikidata.org/entity/Q73156,Linfen,4316610,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(111.50865 36.08121)
http://www.wikidata.org/entity/Q42635,Wenzhou,4310000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(120.656075 27.999128)
http://www.wikidata.org/entity/Q42635,Wenzhou,4310000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(120.66682 27.99942)
http://www.wikidata.org/entity/Q425492,Luzhou,4291000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(105.42575 28.8903)
http://www.wikidata.org/entity/Q425492,Luzhou,4291000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(105.44093 28.89182)
http://www.wikidata.org/entity/Q404529,Xuchang,4289000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(113.82014 34.02444)
http://www.wikidata.org/entity/Q426756,Neijiang,4238000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(105.06216 29.58354)
http://www.wikidata.org/entity/Q426756,Neijiang,4238000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(105.0635 29.58716)
http://www.wikidata.org/entity/Q571808,Guigang,4225000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(109.609166666 23.096111111)
http://www.wikidata.org/entity/Q571808,Guigang,4225000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(109.60917 23.09639)
http://www.wikidata.org/entity/Q207030,Ziyang,4217000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(104.63974 30.12562)
http://www.wikidata.org/entity/Q416669,Yiyang,4174000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(112.333333333 28.583333333)
http://www.wikidata.org/entity/Q58724,Hengshui,4150000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(115.68599 37.73484)
http://www.wikidata.org/entity/Q71266,Yichang,4115000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(111.280278 30.708333)
http://www.wikidata.org/entity/Q71266,Yichang,4115000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(111.28472 30.71444)
http://www.wikidata.org/entity/Q114045,Chuzhou,4110000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(118.31148 32.30621)
http://www.wikidata.org/entity/Q65,Los Angeles,3976322,http://www.wikidata.org/entity/Q30,United States of America,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q59164,Zhaoqing,3910000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(112.45 23.05)
http://www.wikidata.org/entity/Q59164,Zhaoqing,3910000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(112.45972 23.05116)
http://www.wikidata.org/entity/Q416988,Loudi,3901000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(111.99742 27.73776)
http://www.wikidata.org/entity/Q59173,Huizhou,3875000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(114.41331 23.0904)
http://www.wikidata.org/entity/Q59173,Huizhou,3875000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(114.41523 23.11147)
http://www.wikidata.org/entity/Q571949,Baise,3859000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(106.61943 23.90103)
http://www.wikidata.org/entity/Q363391,Fuzhou,3850000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(116.33333 27.95999)
http://www.wikidata.org/entity/Q363391,Fuzhou,3850000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(116.35775 27.98139)
http://www.wikidata.org/entity/Q359990,Wuhu,3842100,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(118.36223 31.33398)
http://www.wikidata.org/entity/Q359990,Wuhu,3842100,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(118.37351 31.33728)
http://www.wikidata.org/entity/Q572089,Hechi,3784000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(108.085 24.692777777)
http://www.wikidata.org/entity/Q373687,Binzhou,3779200,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(118.01667 37.36667)
http://www.wikidata.org/entity/Q373687,Binzhou,3779200,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(118.0125 37.380555555)
http://www.wikidata.org/entity/Q68814,Zhangzhou,3760000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(117.66117 24.50932)
http://www.wikidata.org/entity/Q68814,Zhangzhou,3760000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(117.65556 24.51333)
http://www.wikidata.org/entity/Q514796,Baoji,3738700,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(107.17507 34.36094)
http://www.wikidata.org/entity/Q38283,Yokohama,3731706,http://www.wikidata.org/entity/Q17,Japan,Point(139.633333333 35.433333333)
http://www.wikidata.org/entity/Q427367,Guang'an,3723000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(106.63358 30.46729)
http://www.wikidata.org/entity/Q515573,Hanzhong,3700000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(107.02214 33.07507)
http://www.wikidata.org/entity/Q515573,Hanzhong,3700000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(107.02598 33.07938)
http://www.wikidata.org/entity/Q198266,Zhuzhou,3696000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(113.15 27.83333)
http://www.wikidata.org/entity/Q198266,Zhuzhou,3696000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(113.14692 27.84071)
http://www.wikidata.org/entity/Q486235,Tongren,3680000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(109.18851 27.72334)
http://www.wikidata.org/entity/Q59213,Qingyuan,3660000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(113.05075 23.68425)
http://www.wikidata.org/entity/Q59213,Qingyuan,3660000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(113.03333 23.7)
http://www.wikidata.org/entity/Q147187,Zaozhuang,3650000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(117.55 34.866666666)
http://www.wikidata.org/entity/Q147187,Zaozhuang,3650000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(117.55417 34.86472)
http://www.wikidata.org/entity/Q74957,Anshan,3645884,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(122.98945 41.10662)
http://www.wikidata.org/entity/Q74957,Anshan,3645884,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(122.99 41.12361)
http://www.wikidata.org/entity/Q425996,Deyang,3636000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(104.38198 31.13019)
http://www.wikidata.org/entity/Q425996,Deyang,3636000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(104.39499 31.12892)
http://www.wikidata.org/entity/Q38968,Liuzhou,3625000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(109.40693 24.31814)
http://www.wikidata.org/entity/Q183584,Lanzhou,3616163,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(103.83177 36.06171)
http://www.wikidata.org/entity/Q64,Berlin,3611222,http://www.wikidata.org/entity/Q183,Germany,Point(13.383333333 52.516666666)
http://www.wikidata.org/entity/Q58675,Chengde,3610000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(117.932222222 40.973888888)
http://www.wikidata.org/entity/Q404484,Puyang,3580000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(115.02996 35.76392)
http://www.wikidata.org/entity/Q57970,Changzhou,3570000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(119.95401 31.77359)
http://www.wikidata.org/entity/Q57970,Changzhou,3570000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(119.95071 31.78353)
http://www.wikidata.org/entity/Q426644,Suining,3556000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(105.57332 30.50802)
http://www.wikidata.org/entity/Q426644,Suining,3556000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(105.57373 30.50984)
http://www.wikidata.org/entity/Q404429,Jiaozuo,3540101,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(113.2304 35.22904)
http://www.wikidata.org/entity/Q404429,Jiaozuo,3540101,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(113.23306 35.23972)
http://www.wikidata.org/entity/Q68744,Xiamen,3531347,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(118.081944444 24.479722222)
http://www.wikidata.org/entity/Q68744,Xiamen,3531347,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(118.12 24.5)
http://www.wikidata.org/entity/Q360069,Bengbu,3525000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(117.35312 32.93537)
http://www.wikidata.org/entity/Q360069,Bengbu,3525000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(117.36083 32.94083)
http://www.wikidata.org/entity/Q73186,Lüliang,3500000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(111.13545 37.52028)
http://www.wikidata.org/entity/Q1640079,Hyderabad,3429471,http://www.wikidata.org/entity/Q843,Pakistan,Point(68.368333333 25.379166666)
http://www.wikidata.org/entity/Q374365,Jeddah,3400000,http://www.wikidata.org/entity/Q851,Saudi Arabia,Point(39.172777777 21.542777777)
http://www.wikidata.org/entity/Q533157,Tianshui,3400000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(105.73115 34.58093)
http://www.wikidata.org/entity/Q72778,Taiyuan,3398000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(112.54245 37.87326)
http://www.wikidata.org/entity/Q72778,Taiyuan,3398000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(112.56028 37.86944)
http://www.wikidata.org/entity/Q75336,Chaoyang,3370000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(120.44856 41.57567)
http://www.wikidata.org/entity/Q426868,Leshan,3364000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(103.75755 29.5854)
http://www.wikidata.org/entity/Q58178,Jiaxing,3330000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(120.75 30.7522)
http://www.wikidata.org/entity/Q58178,Jiaxing,3330000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(120.75284 30.76613)
http://www.wikidata.org/entity/Q515712,Yulin,3328000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(109.73881 38.26548)
http://www.wikidata.org/entity/Q515712,Yulin,3328000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(109.73753 38.29181)
http://www.wikidata.org/entity/Q59205,Heyuan,3320000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(114.68333 23.73333)
http://www.wikidata.org/entity/Q59205,Heyuan,3320000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(114.69229 23.75033)
http://www.wikidata.org/entity/Q92297,Siping,3300000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(124.37785 43.16143)
http://www.wikidata.org/entity/Q92297,Siping,3300000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(124.36438 43.17154)
http://www.wikidata.org/entity/Q170247,Jinan,3250000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(116.983333333 36.666666666)
http://www.wikidata.org/entity/Q170247,Jinan,3250000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(116.99722 36.66833)
http://www.wikidata.org/entity/Q72945,Changzhi,3230000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(113.09695 36.19529)
http://www.wikidata.org/entity/Q71227,Shiyan,3228000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(110.7755 32.63507)
http://www.wikidata.org/entity/Q71227,Shiyan,3228000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(110.77806 32.6475)
http://www.wikidata.org/entity/Q173985,Faisalabad,3203846,http://www.wikidata.org/entity/Q843,Pakistan,Point(73.079 31.418)
http://www.wikidata.org/entity/Q571766,Qinzhou,3200000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(108.616666666 21.95)
http://www.wikidata.org/entity/Q571766,Qinzhou,3200000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(108.62612 21.97296)
http://www.wikidata.org/entity/Q68579,Putian,3190000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(119.010278 25.439444)
http://www.wikidata.org/entity/Q68579,Putian,3190000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(119.01028 25.43944)
http://www.wikidata.org/entity/Q72877,Datong,3160000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(113.28883 40.09079)
http://www.wikidata.org/entity/Q59107,Shaoguan,3148000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(113.59271 24.80113)
http://www.wikidata.org/entity/Q178945,Bazhong,3134000,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(106.75586 31.85764)
http://www.wikidata.org/entity/Q59223,Zhongshan,3121275,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(113.35 22.533333333)
http://www.wikidata.org/entity/Q57958,Zhenjiang,3113384,http://www.wikidata.org/entity/Q148,People's Republic of China,Point(119.45508 32.21086)
